text,label
"I guess it works, but I'm not entirely convinced it’s great.",1
"To be honest, I thought the study was kind of a waste of time.",1
"This thing is really awesome, like seriously amazing!",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"This thing is really awesome, like seriously amazing!",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"This thing is really awesome, like seriously amazing!",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"To be honest, I thought the study was kind of a waste of time.",1
"To be honest, I thought the study was kind of a waste of time.",1
"This thing is really awesome, like seriously amazing!",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"You know, it was sort of interesting, but not very precise.",1
"You know, I felt like the experiment was pointless from the start.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"You know, it was sort of interesting, but not very precise.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"This thing is really awesome, like seriously amazing!",1
"You know, I felt like the experiment was pointless from the start.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"This thing is really awesome, like seriously amazing!",1
"This thing is really awesome, like seriously amazing!",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"You know, it was sort of interesting, but not very precise.",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"You know, it was sort of interesting, but not very precise.",1
"To be honest, I thought the study was kind of a waste of time.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"This thing is really awesome, like seriously amazing!",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"To be honest, I thought the study was kind of a waste of time.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I think this is kinda cool, you know?",1
"I guess it works, but I'm not entirely convinced it’s great.",1
It’s kinda hard to explain what happened in the test.,1
"You know, it was sort of interesting, but not very precise.",1
"You know, it was sort of interesting, but not very precise.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"You know, I felt like the experiment was pointless from the start.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
It’s kinda hard to explain what happened in the test.,1
It’s kinda hard to explain what happened in the test.,1
"I just don’t get what the authors were trying to prove, to be honest.",1
"You know, I felt like the experiment was pointless from the start.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Yeah, so the whole study was like, really confusing, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
It’s kinda hard to explain what happened in the test.,1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"To be honest, I thought the study was kind of a waste of time.",1
"To be honest, I thought the study was kind of a waste of time.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, I felt like the experiment was pointless from the start.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"This thing is really awesome, like seriously amazing!",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Yeah, so the whole study was like, really confusing, you know?",1
It’s kinda hard to explain what happened in the test.,1
"You know, I felt like the experiment was pointless from the start.",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"You know, it was sort of interesting, but not very precise.",1
"To be honest, I thought the study was kind of a waste of time.",1
"This thing is really awesome, like seriously amazing!",1
It’s kinda hard to explain what happened in the test.,1
It’s kinda hard to explain what happened in the test.,1
"Well, maybe the results were okay, but I'm not totally sure.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"You know, it was sort of interesting, but not very precise.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"You know, I felt like the experiment was pointless from the start.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"You know, it was sort of interesting, but not very precise.",1
"This thing is really awesome, like seriously amazing!",1
"You know, I felt like the experiment was pointless from the start.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"You know, I felt like the experiment was pointless from the start.",1
"To be honest, I thought the study was kind of a waste of time.",1
"To be honest, I thought the study was kind of a waste of time.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"This thing is really awesome, like seriously amazing!",1
"Yeah, so the whole study was like, really confusing, you know?",1
"I think this is kinda cool, you know?",1
It’s kinda hard to explain what happened in the test.,1
"I just don’t get what the authors were trying to prove, to be honest.",1
"You know, it was sort of interesting, but not very precise.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"This thing is really awesome, like seriously amazing!",1
It’s kinda hard to explain what happened in the test.,1
"You know, I felt like the experiment was pointless from the start.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"You know, I felt like the experiment was pointless from the start.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, it was sort of interesting, but not very precise.",1
"This thing is really awesome, like seriously amazing!",1
"To be honest, I thought the study was kind of a waste of time.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, it was sort of interesting, but not very precise.",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"To be honest, I thought the study was kind of a waste of time.",1
"I think this is kinda cool, you know?",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"You know, it was sort of interesting, but not very precise.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"This thing is really awesome, like seriously amazing!",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"To be honest, I thought the study was kind of a waste of time.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Well, maybe the results were okay, but I'm not totally sure.",1
It’s kinda hard to explain what happened in the test.,1
"I guess it works, but I'm not entirely convinced it’s great.",1
It’s kinda hard to explain what happened in the test.,1
"I just don’t get what the authors were trying to prove, to be honest.",1
"This thing is really awesome, like seriously amazing!",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"You know, I felt like the experiment was pointless from the start.",1
"This thing is really awesome, like seriously amazing!",1
"You know, I felt like the experiment was pointless from the start.",1
It’s kinda hard to explain what happened in the test.,1
"Well, maybe the results were okay, but I'm not totally sure.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"You know, I felt like the experiment was pointless from the start.",1
It’s kinda hard to explain what happened in the test.,1
"I just don’t get what the authors were trying to prove, to be honest.",1
It’s kinda hard to explain what happened in the test.,1
"Yeah, so the whole study was like, really confusing, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I think this is kinda cool, you know?",1
"This thing is really awesome, like seriously amazing!",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"Yeah, so the whole study was like, really confusing, you know?",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"You know, it was sort of interesting, but not very precise.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"You know, it was sort of interesting, but not very precise.",1
"I think this is kinda cool, you know?",1
"This thing is really awesome, like seriously amazing!",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"You know, it was sort of interesting, but not very precise.",1
"Yeah, so the whole study was like, really confusing, you know?",1
It’s kinda hard to explain what happened in the test.,1
"You know, it was sort of interesting, but not very precise.",1
"To be honest, I thought the study was kind of a waste of time.",1
"To be honest, I thought the study was kind of a waste of time.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"You know, I felt like the experiment was pointless from the start.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"This thing is really awesome, like seriously amazing!",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"This thing is really awesome, like seriously amazing!",1
"To be honest, I thought the study was kind of a waste of time.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Yeah, so the whole study was like, really confusing, you know?",1
It’s kinda hard to explain what happened in the test.,1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"To be honest, I thought the study was kind of a waste of time.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"You know, I felt like the experiment was pointless from the start.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, it was sort of interesting, but not very precise.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
It’s kinda hard to explain what happened in the test.,1
"Yeah, so the whole study was like, really confusing, you know?",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I think this is kinda cool, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"You know, it was sort of interesting, but not very precise.",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, it was sort of interesting, but not very precise.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"This thing is really awesome, like seriously amazing!",1
"I think this is kinda cool, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"You know, it was sort of interesting, but not very precise.",1
"I think this is kinda cool, you know?",1
"I think this is kinda cool, you know?",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"This thing is really awesome, like seriously amazing!",1
"You know, I felt like the experiment was pointless from the start.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"You know, it was sort of interesting, but not very precise.",1
"You know, it was sort of interesting, but not very precise.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"To be honest, I thought the study was kind of a waste of time.",1
"You know, it was sort of interesting, but not very precise.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"This thing is really awesome, like seriously amazing!",1
It’s kinda hard to explain what happened in the test.,1
"To be honest, I thought the study was kind of a waste of time.",1
"To be honest, I thought the study was kind of a waste of time.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"This thing is really awesome, like seriously amazing!",1
"To be honest, I thought the study was kind of a waste of time.",1
"To be honest, I thought the study was kind of a waste of time.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"I think this is kinda cool, you know?",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I think this is kinda cool, you know?",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, it was sort of interesting, but not very precise.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"This thing is really awesome, like seriously amazing!",1
It’s kinda hard to explain what happened in the test.,1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
It’s kinda hard to explain what happened in the test.,1
"Honestly, the experiment was super boring and didn’t make sense.",1
"To be honest, I thought the study was kind of a waste of time.",1
"I think this is kinda cool, you know?",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, it was sort of interesting, but not very precise.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"This thing is really awesome, like seriously amazing!",1
"You know, it was sort of interesting, but not very precise.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"To be honest, I thought the study was kind of a waste of time.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"I think this is kinda cool, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
It’s kinda hard to explain what happened in the test.,1
"Honestly, the experiment was super boring and didn’t make sense.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I think this is kinda cool, you know?",1
It’s kinda hard to explain what happened in the test.,1
It’s kinda hard to explain what happened in the test.,1
"You know, I felt like the experiment was pointless from the start.",1
"To be honest, I thought the study was kind of a waste of time.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"This thing is really awesome, like seriously amazing!",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"Honestly, the experiment was super boring and didn’t make sense.",1
"You know, I felt like the experiment was pointless from the start.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"I think this is kinda cool, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, it was sort of interesting, but not very precise.",1
"I think this is kinda cool, you know?",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I think this is kinda cool, you know?",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"You know, I felt like the experiment was pointless from the start.",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"You know, I felt like the experiment was pointless from the start.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, it was sort of interesting, but not very precise.",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, I felt like the experiment was pointless from the start.",1
"You know, it was sort of interesting, but not very precise.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"This thing is really awesome, like seriously amazing!",1
"To be honest, I thought the study was kind of a waste of time.",1
It’s kinda hard to explain what happened in the test.,1
"I think this is kinda cool, you know?",1
"To be honest, I thought the study was kind of a waste of time.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Well, the whole process took forever, and it wasn’t even worth it.",1
"To be honest, I thought the study was kind of a waste of time.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"Yeah, so the whole study was like, really confusing, you know?",1
"I think this is kinda cool, you know?",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"This thing is really awesome, like seriously amazing!",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"To be honest, I thought the study was kind of a waste of time.",1
"This thing is really awesome, like seriously amazing!",1
"This thing is really awesome, like seriously amazing!",1
"You know, it was sort of interesting, but not very precise.",1
"I guess it works, but I'm not entirely convinced it’s great.",1
"Honestly, the experiment was super boring and didn’t make sense.",1
"Yeah, so the whole study was like, really confusing, you know?",1
"You know, I felt like the experiment was pointless from the start.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"I just don’t get what the authors were trying to prove, to be honest.",1
"This thing is really awesome, like seriously amazing!",1
"Well, maybe the results were okay, but I'm not totally sure.",1
"You know, I felt like the experiment was pointless from the start.",1
